route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
GNE:GOAO010:10,GNE:GOAO010:10:010SU250511:I:44,GNE:GOAO010:10:010SU250511:I:44,Hexham,,0,3301,GOAO010-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:1,GNE:GOAO010A:10A:010MF250511:O:1,"Newcastle Eldon Sq",,1,1312,GOAO010A-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:2,GNE:GOAO010A:10A:010MF250511:O:2,"Newcastle Eldon Sq",,1,1306,GOAO010A-13,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:3,GNE:GOAO010A:10A:010MF250511:O:3,"Newcastle Eldon Sq",,1,1309,GOAO010A-1-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:5,GNE:GOAO010A:10A:010MF250511:O:5,"Newcastle Eldon Sq",,1,1303,GOAO010A-13,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:6,GNE:GOAO010A:10A:010MF250511:O:6,"Newcastle Eldon Sq",,1,1301,GOAO010A-1-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:9,GNE:GOAO010A:10A:010MF250511:O:9,"Newcastle Eldon Sq",,1,1313,GOAO010A-5,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:10,GNE:GOAO010A:10A:010MF250511:O:10,"Newcastle Eldon Sq",,1,1314,GOAO010A-6,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:12,GNE:GOAO010A:10A:010MF250511:O:12,"Newcastle Eldon Sq",,1,1308,GOAO010A-6-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:15,GNE:GOAO010A:10A:010MF250511:O:15,"Newcastle Eldon Sq",,1,1307,GOAO010A-6-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:16,GNE:GOAO010A:10A:010MF250511:O:16,"Newcastle Eldon Sq",,1,1311,GOAO010A-5,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:17,GNE:GOAO010A:10A:010MF250511:O:17,"Newcastle Eldon Sq",,1,1311,GOAO010A-5-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:19,GNE:GOAO010A:10A:010MF250511:O:19,"Newcastle Eldon Sq",,1,1305,GOAO010A-5-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:21,GNE:GOAO010A:10A:010MF250511:O:21,"Newcastle Eldon Sq",,1,1313,GOAO010A-9,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:24,GNE:GOAO010A:10A:010MF250511:O:24,"Newcastle Eldon Sq",,1,1310,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:26,GNE:GOAO010A:10A:010MF250511:O:26,"Newcastle Eldon Sq",,1,1312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:29,GNE:GOAO010A:10A:010MF250511:O:29,"Newcastle Eldon Sq",,1,5024,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:31,GNE:GOAO010A:10A:010MF250511:O:31,"Newcastle Eldon Sq",,1,1313,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:34,GNE:GOAO010A:10A:010MF250511:O:34,"Newcastle Eldon Sq",,1,1311,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:36,GNE:GOAO010A:10A:010MF250511:O:36,"Newcastle Eldon Sq",,1,1312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:39,GNE:GOAO010A:10A:010MF250511:O:39,"Newcastle Eldon Sq",,1,1301,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:41,GNE:GOAO010A:10A:010MF250511:O:41,"Newcastle Eldon Sq",,1,1313,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:44,GNE:GOAO010A:10A:010MF250511:O:44,"Newcastle Eldon Sq",,1,1302,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:46,GNE:GOAO010A:10A:010MF250511:O:46,"Newcastle Eldon Sq",,1,1312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:49,GNE:GOAO010A:10A:010MF250511:O:49,"Newcastle Eldon Sq",,1,1304,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:50,GNE:GOAO010A:10A:010MF250511:O:50,"Newcastle Eldon Sq",,1,1304,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:53,GNE:GOAO010A:10A:010MF250511:O:53,"Newcastle Eldon Sq",,1,1313,GOAO010A-12,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:57,GNE:GOAO010A:10A:010MF250511:O:57,"Newcastle Eldon Sq",,1,1306,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:59,GNE:GOAO010A:10A:010MF250511:O:59,"Newcastle Eldon Sq",,1,1312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:62,GNE:GOAO010A:10A:010MF250511:O:62,"Newcastle Eldon Sq",,1,5021,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:64,GNE:GOAO010A:10A:010MF250511:O:64,"Newcastle Eldon Sq",,1,1302,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:67,GNE:GOAO010A:10A:010MF250511:O:67,"Newcastle Eldon Sq",,1,5022,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:71,GNE:GOAO010A:10A:010MF250511:O:71,"Newcastle Eldon Sq",,1,5023,GOAO010A-3,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:75,GNE:GOAO010A:10A:010MF250511:O:75,Metrocentre,,1,1303,GOAO010A-3-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:78,GNE:GOAO010A:10A:010MF250511:O:78,"Newcastle Eldon Sq",,1,1307,GOAO010A-3-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:81,GNE:GOAO010A:10A:010MF250511:O:81,"Newcastle Eldon Sq",,1,1308,GOAO010A-3-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:85,GNE:GOAO010A:10A:010MF250511:O:85,"Newcastle Eldon Sq",,1,5023,GOAO010A-3-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:88,GNE:GOAO010A:10A:010MF250511:O:88,Blaydon,,1,1314,GOAO010A-4,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:89,GNE:GOAO010A:10A:010MF250511:O:89,Blaydon,,1,1313,GOAO010A-4,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:O:91,GNE:GOAO010A:10A:010MF250511:O:91,Woodside,,1,5023,GOAO010A-4-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:2,GNE:GOAO010A:10A:010MF250511:I:2,"Rockwood Hill",,0,1314,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:4,GNE:GOAO010A:10A:010MF250511:I:4,"Blackhall Mill",,0,1305,GOAO010A-14,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:7,GNE:GOAO010A:10A:010MF250511:I:7,"Blackhall Mill",,0,1310,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:10,GNE:GOAO010A:10A:010MF250511:I:10,"Rockwood Hill",,0,1313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:12,GNE:GOAO010A:10A:010MF250511:I:12,"Blackhall Mill",,0,5024,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:15,GNE:GOAO010A:10A:010MF250511:I:15,"Rockwood Hill",,0,1312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:17,GNE:GOAO010A:10A:010MF250511:I:17,"Blackhall Mill",,0,1311,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:20,GNE:GOAO010A:10A:010MF250511:I:20,"Rockwood Hill",,0,1313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:22,GNE:GOAO010A:10A:010MF250511:I:22,"Blackhall Mill",,0,1301,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:25,GNE:GOAO010A:10A:010MF250511:I:25,"Rockwood Hill",,0,1312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:27,GNE:GOAO010A:10A:010MF250511:I:27,"Blackhall Mill",,0,1302,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:30,GNE:GOAO010A:10A:010MF250511:I:30,"Rockwood Hill",,0,1313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:32,GNE:GOAO010A:10A:010MF250511:I:32,"Blackhall Mill",,0,1304,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:35,GNE:GOAO010A:10A:010MF250511:I:35,"Rockwood Hill",,0,1312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:37,GNE:GOAO010A:10A:010MF250511:I:37,"Blackhall Mill",,0,1306,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:40,GNE:GOAO010A:10A:010MF250511:I:40,"Rockwood Hill",,0,1313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:41,GNE:GOAO010A:10A:010MF250511:I:41,Crawcrook,,0,1313,GOAO010A-14-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:43,GNE:GOAO010A:10A:010MF250511:I:43,"Blackhall Mill",,0,5021,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:46,GNE:GOAO010A:10A:010MF250511:I:46,"Rockwood Hill",,0,1312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:48,GNE:GOAO010A:10A:010MF250511:I:48,"Blackhall Mill",,0,5022,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:51,GNE:GOAO010A:10A:010MF250511:I:51,"Rockwood Hill",,0,1302,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:53,GNE:GOAO010A:10A:010MF250511:I:53,"Blackhall Mill",,0,5023,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:56,GNE:GOAO010A:10A:010MF250511:I:56,"Rockwood Hill",,0,1312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:58,GNE:GOAO010A:10A:010MF250511:I:58,"Blackhall Mill",,0,1303,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:62,GNE:GOAO010A:10A:010MF250511:I:62,"Rockwood Hill",,0,1302,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:64,GNE:GOAO010A:10A:010MF250511:I:64,"Blackhall Mill",,0,1305,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:68,GNE:GOAO010A:10A:010MF250511:I:68,"Rockwood Hill",,0,1307,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:70,GNE:GOAO010A:10A:010MF250511:I:70,"Rockwood Hill",,0,1301,GOAO010A-14-3,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:72,GNE:GOAO010A:10A:010MF250511:I:72,"Rockwood Hill",,0,1308,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:76,GNE:GOAO010A:10A:010MF250511:I:76,"Rockwood Hill",,0,5023,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:79,GNE:GOAO010A:10A:010MF250511:I:79,"Rockwood Hill",,0,1314,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:80,GNE:GOAO010A:10A:010MF250511:I:80,"Rockwood Hill",,0,1313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010MF250511:I:82,GNE:GOAO010A:10A:010MF250511:I:82,"Rockwood Hill",,0,5023,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:1,GNE:GOAO010A:10A:010SA250511:O:1,"Newcastle Eldon Sq",,1,5421,GOAO010A-4-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:4,GNE:GOAO010A:10A:010SA250511:O:4,"Newcastle Eldon Sq",,1,2308,GOAO010A-4-3,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:6,GNE:GOAO010A:10A:010SA250511:O:6,"Newcastle Eldon Sq",,1,2310,GOAO010A-4-4,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:8,GNE:GOAO010A:10A:010SA250511:O:8,"Newcastle Eldon Sq",,1,2305,GOAO010A-4-3,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:10,GNE:GOAO010A:10A:010SA250511:O:10,"Newcastle Eldon Sq",,1,2311,GOAO010A-4-4,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:12,GNE:GOAO010A:10A:010SA250511:O:12,"Newcastle Eldon Sq",,1,2312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:15,GNE:GOAO010A:10A:010SA250511:O:15,"Newcastle Eldon Sq",,1,2309,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:17,GNE:GOAO010A:10A:010SA250511:O:17,"Newcastle Eldon Sq",,1,2313,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:20,GNE:GOAO010A:10A:010SA250511:O:20,"Newcastle Eldon Sq",,1,2310,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:22,GNE:GOAO010A:10A:010SA250511:O:22,"Newcastle Eldon Sq",,1,2312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:25,GNE:GOAO010A:10A:010SA250511:O:25,"Newcastle Eldon Sq",,1,2311,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:27,GNE:GOAO010A:10A:010SA250511:O:27,"Newcastle Eldon Sq",,1,2313,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:30,GNE:GOAO010A:10A:010SA250511:O:30,"Newcastle Eldon Sq",,1,5423,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:32,GNE:GOAO010A:10A:010SA250511:O:32,"Newcastle Eldon Sq",,1,2312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:35,GNE:GOAO010A:10A:010SA250511:O:35,"Newcastle Eldon Sq",,1,2301,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:37,GNE:GOAO010A:10A:010SA250511:O:37,"Newcastle Eldon Sq",,1,2313,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:40,GNE:GOAO010A:10A:010SA250511:O:40,"Newcastle Eldon Sq",,1,5424,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:42,GNE:GOAO010A:10A:010SA250511:O:42,"Newcastle Eldon Sq",,1,2312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:45,GNE:GOAO010A:10A:010SA250511:O:45,"Newcastle Eldon Sq",,1,5421,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:47,GNE:GOAO010A:10A:010SA250511:O:47,"Newcastle Eldon Sq",,1,2313,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:50,GNE:GOAO010A:10A:010SA250511:O:50,"Newcastle Eldon Sq",,1,2305,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:52,GNE:GOAO010A:10A:010SA250511:O:52,"Newcastle Eldon Sq",,1,2312,GOAO010A-11,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:55,GNE:GOAO010A:10A:010SA250511:O:55,"Newcastle Eldon Sq",,1,2307,GOAO010A-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:59,GNE:GOAO010A:10A:010SA250511:O:59,"Newcastle Eldon Sq",,1,2308,GOAO010A-4-3,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:62,GNE:GOAO010A:10A:010SA250511:O:62,Metrocentre,,1,2302,GOAO010A-3-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:65,GNE:GOAO010A:10A:010SA250511:O:65,"Newcastle Eldon Sq",,1,2304,GOAO010A-3-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:68,GNE:GOAO010A:10A:010SA250511:O:68,"Newcastle Eldon Sq",,1,2306,GOAO010A-3-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:71,GNE:GOAO010A:10A:010SA250511:O:71,"Newcastle Eldon Sq",,1,2302,GOAO010A-3-2,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:74,GNE:GOAO010A:10A:010SA250511:O:74,Blaydon,,1,2301,GOAO010A-4,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:O:76,GNE:GOAO010A:10A:010SA250511:O:76,Woodside,,1,2302,GOAO010A-4-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:6,GNE:GOAO010A:10A:010SA250511:I:6,"Blackhall Mill",,0,2309,GOAO010A-14,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:9,GNE:GOAO010A:10A:010SA250511:I:9,"Blackhall Mill",,0,2310,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:13,GNE:GOAO010A:10A:010SA250511:I:13,"Blackhall Mill",,0,2311,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:16,GNE:GOAO010A:10A:010SA250511:I:16,"Rockwood Hill",,0,2312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:18,GNE:GOAO010A:10A:010SA250511:I:18,"Blackhall Mill",,0,5423,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:21,GNE:GOAO010A:10A:010SA250511:I:21,"Rockwood Hill",,0,2313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:23,GNE:GOAO010A:10A:010SA250511:I:23,"Blackhall Mill",,0,2301,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:26,GNE:GOAO010A:10A:010SA250511:I:26,"Rockwood Hill",,0,2312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:28,GNE:GOAO010A:10A:010SA250511:I:28,"Blackhall Mill",,0,5424,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:31,GNE:GOAO010A:10A:010SA250511:I:31,"Rockwood Hill",,0,2313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:33,GNE:GOAO010A:10A:010SA250511:I:33,"Blackhall Mill",,0,5421,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:36,GNE:GOAO010A:10A:010SA250511:I:36,"Rockwood Hill",,0,2312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:38,GNE:GOAO010A:10A:010SA250511:I:38,"Blackhall Mill",,0,2305,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:41,GNE:GOAO010A:10A:010SA250511:I:41,"Rockwood Hill",,0,2313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:43,GNE:GOAO010A:10A:010SA250511:I:43,"Blackhall Mill",,0,2307,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:46,GNE:GOAO010A:10A:010SA250511:I:46,"Rockwood Hill",,0,2312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:48,GNE:GOAO010A:10A:010SA250511:I:48,"Blackhall Mill",,0,2308,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:51,GNE:GOAO010A:10A:010SA250511:I:51,"Rockwood Hill",,0,2313,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:53,GNE:GOAO010A:10A:010SA250511:I:53,"Blackhall Mill",,0,2302,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:56,GNE:GOAO010A:10A:010SA250511:I:56,"Rockwood Hill",,0,2312,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:58,GNE:GOAO010A:10A:010SA250511:I:58,"Blackhall Mill",,0,2303,GOAO010A-14-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:62,GNE:GOAO010A:10A:010SA250511:I:62,"Rockwood Hill",,0,2304,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:66,GNE:GOAO010A:10A:010SA250511:I:66,"Rockwood Hill",,0,2306,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:69,GNE:GOAO010A:10A:010SA250511:I:69,"Rockwood Hill",,0,2302,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:72,GNE:GOAO010A:10A:010SA250511:I:72,"Rockwood Hill",,0,2301,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SA250511:I:74,GNE:GOAO010A:10A:010SA250511:I:74,"Rockwood Hill",,0,2302,GOAO010A-10,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:1,GNE:GOAO010A:10A:010SU250511:O:1,"Newcastle Eldon Sq",,1,3305,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:3,GNE:GOAO010A:10A:010SU250511:O:3,"Newcastle Eldon Sq",,1,5621,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:5,GNE:GOAO010A:10A:010SU250511:O:5,"Newcastle Eldon Sq",,1,5622,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:8,GNE:GOAO010A:10A:010SU250511:O:8,"Newcastle Eldon Sq",,1,3302,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:11,GNE:GOAO010A:10A:010SU250511:O:11,"Newcastle Eldon Sq",,1,3303,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:14,GNE:GOAO010A:10A:010SU250511:O:14,"Newcastle Eldon Sq",,1,3302,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:17,GNE:GOAO010A:10A:010SU250511:O:17,"Newcastle Eldon Sq",,1,3303,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:20,GNE:GOAO010A:10A:010SU250511:O:20,"Newcastle Eldon Sq",,1,3302,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:23,GNE:GOAO010A:10A:010SU250511:O:23,"Newcastle Eldon Sq",,1,3303,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:26,GNE:GOAO010A:10A:010SU250511:O:26,"Newcastle Eldon Sq",,1,3302,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:29,GNE:GOAO010A:10A:010SU250511:O:29,"Newcastle Eldon Sq",,1,3303,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:32,GNE:GOAO010A:10A:010SU250511:O:32,"Newcastle Eldon Sq",,1,3302,GOAO010A-7,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:35,GNE:GOAO010A:10A:010SU250511:O:35,Metrocentre,,1,3303,GOAO010A-8,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:38,GNE:GOAO010A:10A:010SU250511:O:38,"Newcastle Eldon Sq",,1,3302,GOAO010A-8-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:40,GNE:GOAO010A:10A:010SU250511:O:40,"Newcastle Eldon Sq",,1,3305,GOAO010A-8-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:42,GNE:GOAO010A:10A:010SU250511:O:42,"Newcastle Eldon Sq",,1,5622,GOAO010A-8-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:44,GNE:GOAO010A:10A:010SU250511:O:44,"Newcastle Eldon Sq",,1,3301,GOAO010A-8-1,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:O:46,GNE:GOAO010A:10A:010SU250511:O:46,Metrocentre,,1,3302,GOAO010A-8,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:I:6,GNE:GOAO010A:10A:010SU250511:I:6,"Rockwood Hill",,0,3303,GOAO010A-16,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:I:9,GNE:GOAO010A:10A:010SU250511:I:9,"Rockwood Hill",,0,3302,GOAO010A-15,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:I:12,GNE:GOAO010A:10A:010SU250511:I:12,"Rockwood Hill",,0,3303,GOAO010A-15,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:I:15,GNE:GOAO010A:10A:010SU250511:I:15,"Rockwood Hill",,0,3302,GOAO010A-15,,
GNE:GOAO010A:10A,GNE:GOAO010A:10A:010SU250511:I:18,GNE:GOAO010A:10A:010SU250511:I:18,"Rockwood Hill",,0,3303,GOAO010A-15,,
